Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [190] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [110] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [171] int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
 [191] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [203] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [87] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
  [59] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [121] std::_Deque_iterator<int, int&, int*>::operator--() [172] int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
  [44] std::_Bit_iterator::operator*() const [161] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [88] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [45] std::_Bit_iterator::operator[](long) const [162] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [173] int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
 [192] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [204] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [275] std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  [62] std::_Bit_reference::operator bool() const [205] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [106] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  [10] std::_Deque_iterator<int, int&, int*>::operator*() const [206] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [217] void std::__alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&)
 [135] std::deque<int, std::allocator<int> >::size() const [65] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [129] std::__deque_buf_size(unsigned long)
 [111] std::deque<int, std::allocator<int> >::empty() const [82] std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [218] std::__size_to_integer(unsigned long)
 [136] std::deque<int, std::allocator<int> >::max_size() const [122] void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [219] void std::__do_alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>)
 [112] std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [66] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [89] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [193] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [76] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [220] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
 [183] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [98] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [21] std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
 [236] std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [256] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [221] int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [120] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [257] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [90] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  [79] std::vector<int, std::allocator<int> >::end() const [41] std::_Bit_iterator_base::_M_incr(long) [22] std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&)
  [38] std::vector<int, std::allocator<int> >::size() const [37] std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [222] int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  [80] std::vector<int, std::allocator<int> >::begin() const [83] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [107] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [96] std::vector<int, std::allocator<int> >::max_size() const [18] std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [74] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [146] std::allocator<int*>::allocator<int>(std::allocator<int> const&) [207] int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [91] int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [147] std::allocator<int*>::~allocator() [137] std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [174] int** std::copy<int**, int**>(int**, int**, int**)
 [155] std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [258] std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [276] void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [179] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [138] std::deque<int, std::allocator<int> >::_M_pop_back_aux() [223] std::remove_reference<std::allocator<std::vector<int, std::allocator<int> > >&>::type&& std::move<std::allocator<std::vector<int, std::allocator<int> > >&>(std::allocator<std::vector<int, std::allocator<int> > >&)
 [149] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [139] void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [224] std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)
 [237] std::allocator<bool>::allocator() [168] std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [225] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [238] std::allocator<bool>::~allocator() [140] std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [92] std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&)
  [52] std::allocator<int>::allocator(std::allocator<int> const&) [114] std::deque<int, std::allocator<int> >::end() [48] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [109] std::allocator<int>::allocator() [11] std::deque<int, std::allocator<int> >::back() [175] void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  [50] std::allocator<int>::~allocator() [259] std::deque<int, std::allocator<int> >::begin() [176] void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [239] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [123] std::deque<int, std::allocator<int> >::pop_back() [72] void std::_Destroy<int*>(int*, int*)
 [240] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [124] std::deque<int, std::allocator<int> >::push_back(int const&) [73] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [194] std::allocator<unsigned long>::~allocator() [260] std::deque<int, std::allocator<int> >::deque() [93] void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
 [241] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [261] std::deque<int, std::allocator<int> >::~deque() [226] void std::__fill_a<int*, int>(int*, int*, int const&)
 [242] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [125] std::stack<int, std::deque<int, std::allocator<int> > >::pop() [277] void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [159] std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [12] std::stack<int, std::deque<int, std::allocator<int> > >::top() [227] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
 [243] std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [126] std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [278] std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [244] std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [262] std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [115] std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
 [133] std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [263] std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [141] std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
 [245] std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [264] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [43] std::operator+(std::_Bit_iterator const&, long)
